province,district,source_file,animal_types,restriction_type,matched_line,context_snippet
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,application_rejected,"4.33. Mera Alanları: 4342 sayılı Mera Kanunu uyarınca saptanmış/saptanacak olan çayır ve mera alanlarıdır. Çayır; taban suyunun yüksek bulunduğu veya sulanabilen yerlerde biçilmeye elverişli, yem üretilen ve genellikle kuru ot üretimi için kullanılan yeri, Mera; hayvanların otlatılması ve otundan faydalanılması için tahsis edilen veya kadimden beri bu amaçla kullanılan yeri ifade eder.","4.32.4. Marjinal Tarım Arazileri: Mutlak tarım arazileri, özel ürün arazileri ve dikili tarım arazileri dışında kalan; toprak ve sınırlamalar nedeniyle üzerinde sadece geleneksel toprak işlemeli tarımın yapıldığı arazilerdir.
4.32.5. Örtü Altı Tarım Arazileri: İklim ve diğer dış etkilerin olumsuzluklarının kaldırılması veya azaltılması için cam, naylon veya benzeri malzeme kullanılarak oluşturulan örtüler altında, ileri tarım teknikleri kullanılarak tarım yapılan arazilerdir.
4.33. Mera Alanları: 4342 sayılı Mera Kanunu uyarınca saptanmış/saptanacak olan çayır ve mera alanlarıdır. Çayır; taban suyunun yüksek bulunduğu veya sulanabilen yerlerde biçilmeye elverişli, yem üretilen ve genellikle kuru ot üretimi için kullanılan yeri, Mera; hayvanların otlatılması ve otundan faydalanılması için tahsis edilen veya kadimden beri bu amaçla kullanılan yeri ifade eder.
4.35. Sulama Alanları: 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca, sulamaya açılan veya projeleri bitirilmiş olup sulama yatırımlarına başlanan ve devam eden alanlardır.
4.41. Su Ürünleri Üretim Alanları: T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın koordinasyonunda oluşturulan komisyonca, su ürünlerini üretmek ve yetiştirmek için 2872 sayılı “Çevre Kanunu” ve bu kanun uyarınca çıkartılan mevzuatta belirtilen alanlar dışında, belirlenen/belirlenecek olan sahalarıdır."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,application_rejected,"4.41. Su Ürünleri Üretim Alanları: T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın koordinasyonunda oluşturulan komisyonca, su ürünlerini üretmek ve yetiştirmek için 2872 sayılı “Çevre Kanunu” ve bu kanun uyarınca çıkartılan mevzuatta belirtilen alanlar dışında, belirlenen/belirlenecek olan sahalarıdır.","4.33. Mera Alanları: 4342 sayılı Mera Kanunu uyarınca saptanmış/saptanacak olan çayır ve mera alanlarıdır. Çayır; taban suyunun yüksek bulunduğu veya sulanabilen yerlerde biçilmeye elverişli, yem üretilen ve genellikle kuru ot üretimi için kullanılan yeri, Mera; hayvanların otlatılması ve otundan faydalanılması için tahsis edilen veya kadimden beri bu amaçla kullanılan yeri ifade eder.
4.35. Sulama Alanları: 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca, sulamaya açılan veya projeleri bitirilmiş olup sulama yatırımlarına başlanan ve devam eden alanlardır.
4.41. Su Ürünleri Üretim Alanları: T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın koordinasyonunda oluşturulan komisyonca, su ürünlerini üretmek ve yetiştirmek için 2872 sayılı “Çevre Kanunu” ve bu kanun uyarınca çıkartılan mevzuatta belirtilen alanlar dışında, belirlenen/belirlenecek olan sahalarıdır.

5. İLKELER"
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,application_rejected,"8.2.4. Bu alanlarda, konut, tarım ve hayvancılık amaçlı yapılara ilişkin uygulamalar, bu plan ile verilmiş olan yapılanma koşullarını aşmamak kaydıyla, 3194 sayılı İmar Kanunu’na bağlı “Plansız Alanlar İmar Yönetmeliği”nin 5. Bölümünde belirtilen esaslara göre yapılır.","8.2. KIRSAL YERLEŞİK ALANLAR
8.2.3. Kırsal yerleşik alanlarda, konut, tarımsal amaçlı yapılar, turizm tesisleri, ticaret üniteleri, kamu hizmetine yönelik yapılar, sosyal ve teknik altyapı alanları, açık ve yeşil alanlar yer alabilir.
8.2.4. Bu alanlarda, konut, tarım ve hayvancılık amaçlı yapılara ilişkin uygulamalar, bu plan ile verilmiş olan yapılanma koşullarını aşmamak kaydıyla, 3194 sayılı İmar Kanunu’na bağlı “Plansız Alanlar İmar Yönetmeliği”nin 5. Bölümünde belirtilen esaslara göre yapılır.
8.2.5. Konut, tarımsal amaçlı yapılar ile turizm tesislerinde yapılanma koşulları: Bina Yüksekliği=6,50 m. (2 Kat), Emsal=0,50’dir. Silo, samanlık, yem deposu, vb. yapılar için maksimum yükseklik ihtiyaç doğrultusunda belirlenir."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,application_rejected,8.20.1.3. Bu alanlarda 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve T.C. Gıda Tarım ve Hayvancılık Bakanlığı’nın izni çerçevesinde bu plan karar ve hükümlerine göre işlem yapılacaktır.,"8.20.1.1. Bu gösterim altında yer alan, 5403 sayılı kanun kapsamındaki tarım arazileri ve fiilen sulanan veya sulama projeleri ilgili kuruluşlar tarafından hazırlanmış ve yatırım programına alınmış/alınacak tarım arazilerinin tarımsal üretim amaçlı korunması esastır.
8.20.1.2. Bu alanlarda yapılacak ifraz işlemlerinde; 5403 sayılı kanun ve bu kanuna dayanılarak çıkarılmış yönetmelik hükümleri uyarınca işlem yapılacaktır.
8.20.1.3. Bu alanlarda 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve T.C. Gıda Tarım ve Hayvancılık Bakanlığı’nın izni çerçevesinde bu plan karar ve hükümlerine göre işlem yapılacaktır.
8.20.1.4. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu uyarınca belirlenmiş/belirlenecek tarım arazileri sınıflamalarına göre tarımsal amaçlı yapılaşmalar bu planda belirlenen koşullara göre gerçekleştirilecektir.
8.20.1.5. Bu planda tarım alanları gösterimi altında yer alan, 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve ilgili yönetmeliği kapsamındaki tarım arazilerinin sınıflaması, ilgili kurum ya da kuruluşlarca yapılacaktır."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,büyükbaş;kanatlı;küçükbaş,application_rejected,"8.20.1.6. Fiilen sulanan ya da sulama projesi kapsamı dışında kalan Marjinal Tarım Arazilerinde, yerel kalkınmanın sağlanması için planlama bölgesinde yer alan sadece bölgeye özgü özel ürünlerin (zeytin, meyve gibi) işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre yapılar ile ürün kalitesini korumaya yönelik soğuk hava depoları Tarım, Gıda ve Hayvancılık Bakanlığı’nın vereceği izinler ve ilgili diğer kurum-kuruluşlardan alınacak görüşler doğrultusunda bu planda değişikliğe gerek olmaksızın yapılabilir. Küçük ölçekli tarımsal amaçlı entegre yapı yapılacak parsellerin en az 20.000 m² büyüklüğe sahip olmaları gerekmekte olup Maks. Emsal= 0.10’dur. Parselin tamamı için toplam inşaat alanı 5.000 m²’yi geçemez. Soğuk hava depoları yapılacak parsellerin ise en az 5.000 m² büyüklüğe sahip olmaları gerekmekte olup Maks. Emsal= 0.10’dur. Parselin tamamı için toplam inşaat alanı 2.000 m²’yi geçemez.","8.20.1.4. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu uyarınca belirlenmiş/belirlenecek tarım arazileri sınıflamalarına göre tarımsal amaçlı yapılaşmalar bu planda belirlenen koşullara göre gerçekleştirilecektir.
8.20.1.5. Bu planda tarım alanları gösterimi altında yer alan, 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve ilgili yönetmeliği kapsamındaki tarım arazilerinin sınıflaması, ilgili kurum ya da kuruluşlarca yapılacaktır.
8.20.1.6. Fiilen sulanan ya da sulama projesi kapsamı dışında kalan Marjinal Tarım Arazilerinde, yerel kalkınmanın sağlanması için planlama bölgesinde yer alan sadece bölgeye özgü özel ürünlerin (zeytin, meyve gibi) işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre yapılar ile ürün kalitesini korumaya yönelik soğuk hava depoları Tarım, Gıda ve Hayvancılık Bakanlığı’nın vereceği izinler ve ilgili diğer kurum-kuruluşlardan alınacak görüşler doğrultusunda bu planda değişikliğe gerek olmaksızın yapılabilir. Küçük ölçekli tarımsal amaçlı entegre yapı yapılacak parsellerin en az 20.000 m² büyüklüğe sahip olmaları gerekmekte olup Maks. Emsal= 0.10’dur. Parselin tamamı için toplam inşaat alanı 5.000 m²’yi geçemez. Soğuk hava depoları yapılacak parsellerin ise en az 5.000 m² büyüklüğe sahip olmaları gerekmekte olup Maks. Emsal= 0.10’dur. Parselin tamamı için toplam inşaat alanı 2.000 m²’yi geçemez.
8.20.1.7. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklemeye başvurulduğuna yönelik belgelendirilen projeye dayalı tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır. Desteklenen projeler dışında en az 50 büyükbaş, 100 küçükbaş ve üzeri hayvancılık kapasiteli veya 25.000 adet kanatlı hayvancılık ve üzeri kapasiteli tarımsal amaçlı yapılar da 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır.
8.20.1.8. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Organize Tarım ve Hayvancılık Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,büyükbaş;kanatlı;küçükbaş,prohibition,"8.20.1.7. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklemeye başvurulduğuna yönelik belgelendirilen projeye dayalı tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır. Desteklenen projeler dışında en az 50 büyükbaş, 100 küçükbaş ve üzeri hayvancılık kapasiteli veya 25.000 adet kanatlı hayvancılık ve üzeri kapasiteli tarımsal amaçlı yapılar da 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır.","8.20.1.5. Bu planda tarım alanları gösterimi altında yer alan, 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve ilgili yönetmeliği kapsamındaki tarım arazilerinin sınıflaması, ilgili kurum ya da kuruluşlarca yapılacaktır.
8.20.1.6. Fiilen sulanan ya da sulama projesi kapsamı dışında kalan Marjinal Tarım Arazilerinde, yerel kalkınmanın sağlanması için planlama bölgesinde yer alan sadece bölgeye özgü özel ürünlerin (zeytin, meyve gibi) işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre yapılar ile ürün kalitesini korumaya yönelik soğuk hava depoları Tarım, Gıda ve Hayvancılık Bakanlığı’nın vereceği izinler ve ilgili diğer kurum-kuruluşlardan alınacak görüşler doğrultusunda bu planda değişikliğe gerek olmaksızın yapılabilir. Küçük ölçekli tarımsal amaçlı entegre yapı yapılacak parsellerin en az 20.000 m² büyüklüğe sahip olmaları gerekmekte olup Maks. Emsal= 0.10’dur. Parselin tamamı için toplam inşaat alanı 5.000 m²’yi geçemez. Soğuk hava depoları yapılacak parsellerin ise en az 5.000 m² büyüklüğe sahip olmaları gerekmekte olup Maks. Emsal= 0.10’dur. Parselin tamamı için toplam inşaat alanı 2.000 m²’yi geçemez.
8.20.1.7. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklemeye başvurulduğuna yönelik belgelendirilen projeye dayalı tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır. Desteklenen projeler dışında en az 50 büyükbaş, 100 küçükbaş ve üzeri hayvancılık kapasiteli veya 25.000 adet kanatlı hayvancılık ve üzeri kapasiteli tarımsal amaçlı yapılar da 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır.
8.20.1.8. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Organize Tarım ve Hayvancılık Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir.
8.20.1.9. Fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu plan hükümlerinin 8.20.1.7 numaralı maddesinde tanımlanan emsal artışı yapılamaz."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,büyükbaş;kanatlı;küçükbaş,prohibition,"8.20.1.8. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Organize Tarım ve Hayvancılık Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir.","8.20.1.6. Fiilen sulanan ya da sulama projesi kapsamı dışında kalan Marjinal Tarım Arazilerinde, yerel kalkınmanın sağlanması için planlama bölgesinde yer alan sadece bölgeye özgü özel ürünlerin (zeytin, meyve gibi) işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre yapılar ile ürün kalitesini korumaya yönelik soğuk hava depoları Tarım, Gıda ve Hayvancılık Bakanlığı’nın vereceği izinler ve ilgili diğer kurum-kuruluşlardan alınacak görüşler doğrultusunda bu planda değişikliğe gerek olmaksızın yapılabilir. Küçük ölçekli tarımsal amaçlı entegre yapı yapılacak parsellerin en az 20.000 m² büyüklüğe sahip olmaları gerekmekte olup Maks. Emsal= 0.10’dur. Parselin tamamı için toplam inşaat alanı 5.000 m²’yi geçemez. Soğuk hava depoları yapılacak parsellerin ise en az 5.000 m² büyüklüğe sahip olmaları gerekmekte olup Maks. Emsal= 0.10’dur. Parselin tamamı için toplam inşaat alanı 2.000 m²’yi geçemez.
8.20.1.7. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklemeye başvurulduğuna yönelik belgelendirilen projeye dayalı tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır. Desteklenen projeler dışında en az 50 büyükbaş, 100 küçükbaş ve üzeri hayvancılık kapasiteli veya 25.000 adet kanatlı hayvancılık ve üzeri kapasiteli tarımsal amaçlı yapılar da 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır.
8.20.1.8. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Organize Tarım ve Hayvancılık Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir.
8.20.1.9. Fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu plan hükümlerinin 8.20.1.7 numaralı maddesinde tanımlanan emsal artışı yapılamaz.
8.20.1.10. Tarım alanlarında yapılacak tarımsal amaçlı yapılar için bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar İmar Yönetmeliği”nin 6. Bölümünde belirtilen esaslara uyulur."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,büyükbaş;kanatlı;küçükbaş,prohibition,8.20.1.9. Fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu plan hükümlerinin 8.20.1.7 numaralı maddesinde tanımlanan emsal artışı yapılamaz.,"8.20.1.7. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklemeye başvurulduğuna yönelik belgelendirilen projeye dayalı tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır. Desteklenen projeler dışında en az 50 büyükbaş, 100 küçükbaş ve üzeri hayvancılık kapasiteli veya 25.000 adet kanatlı hayvancılık ve üzeri kapasiteli tarımsal amaçlı yapılar da 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu ve 3083 sayılı Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu kapsamında Gıda, Tarım ve Hayvancılık İl Müdürlüğünce değerlendirilerek sonuçlandırılır.
8.20.1.8. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanununda tanımlanan tarım arazilerinden fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde; bu planın, Organize Tarım ve Hayvancılık Alanları hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde öncelikle Gıda, Tarım ve Hayvancılık Bakanlığı ile Orman ve Su İşleri Bakanlığı’ndan ve ilgili diğer kurum ve kuruluşlardan uygun görüş alınması kaydıyla tarımsal amaçlı yapılar yapılabilir.
8.20.1.9. Fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu plan hükümlerinin 8.20.1.7 numaralı maddesinde tanımlanan emsal artışı yapılamaz.
8.20.1.10. Tarım alanlarında yapılacak tarımsal amaçlı yapılar için bu plan ile verilmiş olan yapılanma koşulları aşılmamak kaydıyla, 3194 sayılı İmar Kanunu “Plansız Alanlar İmar Yönetmeliği”nin 6. Bölümünde belirtilen esaslara uyulur.
8.20.1.11. Bu planın onayından önce yürürlükteki mevzuat uyarınca inşaat ruhsatı veya yapı kullanma izni verilmiş olan tarımsal amaçlı yapılara ilişkin haklar saklıdır."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,prohibition,"8.20.1.18. Tarımsal amaçlı faaliyetin gerektirdiği (hayvancılık, seracılık gibi) çiftçinin barınabileceği yapılar ve müştemilatları dışında tarım alanlarında barınma amaçlı yapılara izin verilmez.","8.20.1.16. Tarımsal amaçlı yapılar kullanım amacı dışında kullanılamaz ve dönüştürülemez.
8.20.1.17. Tarım arazisi olarak gösterilmiş alanlarda, mera vasıflı alanlar bulunması durumunda, bu alanlarda bu planın mera alanları başlığı altındaki plan hükümleri doğrultusunda uygulama yapılır.
8.20.1.18. Tarımsal amaçlı faaliyetin gerektirdiği (hayvancılık, seracılık gibi) çiftçinin barınabileceği yapılar ve müştemilatları dışında tarım alanlarında barınma amaçlı yapılara izin verilmez.
8.20.1.19. Mutlak Tarım Arazileri
Bu alanlarda; tarımsal amaçlı yapılar yapılabilir. Tarımsal amaçlı yapılar için Maks. Emsal = 0,05’dir. Parselin tamamı için maksimum inşaat alanı 2000 m²’yi geçemez."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,prohibition,"8.20.2.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Gıda Tarım ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz.","8.20.2.1. Bu arazilerde, ilgili kanun kapsamında yapılan/yapılacak uygulamalarda bu plan kararlarına uyulacaktır.
8.20.2.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
8.20.2.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Gıda Tarım ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz.
8.20.2.4. Bu arazilerde; tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapı yapılacak parsellerin 5.000 m²’ye kadar büyüklüğe sahip olanları için Maks. Emsal: 0,10’dur. 5.000 m² den büyük parsellerde ise geri kalan parsel alanı için Maks. Emsal: 0,05’dir. Parselin tamamı için toplam inşaat alanı 2.500 m²’yi geçemez.
8.20.2.5. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz."
balıkesir,çanakkale,100binlik/balıkesir-çanakkale.txt,general,prohibition,"8.20.2.4. Bu arazilerde; tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapı yapılacak parsellerin 5.000 m²’ye kadar büyüklüğe sahip olanları için Maks. Emsal: 0,10’dur. 5.000 m² den büyük parsellerde ise geri kalan parsel alanı için Maks. Emsal: 0,05’dir. Parselin tamamı için toplam inşaat alanı 2.500 m²’yi geçemez.","8.20.2.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır.
8.20.2.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Gıda Tarım ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz.
8.20.2.4. Bu arazilerde; tarımsal amaçlı yapı ile çiftçinin barınabileceği yapı ve müştemilatları dışında yapı yapılamaz. Çiftçinin barınabileceği yapı emsale dahil olup inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapı yapılacak parsellerin 5.000 m²’ye kadar büyüklüğe sahip olanları için Maks. Emsal: 0,10’dur. 5.000 m² den büyük parsellerde ise geri kalan parsel alanı için Maks. Emsal: 0,05’dir. Parselin tamamı için toplam inşaat alanı 2.500 m²’yi geçemez.
8.20.2.5. Tarımsal faaliyetin gerektirdiği (hayvancılık, seracılık..vb.) çiftçinin barınabileceği yapı haricinde barınma amaçlı yapı yapılamaz.
8.20.2.6. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu kapsamı dışına çıkarılması durumunda, bu arazilerde, 8.20.1. başlıklı plan hükümlerine uyulacaktır."
