province,district,area_type,restricted_besi_sigir,restricted_sut_sigir,restricted_kucukbas,restricted_kanatli,restricted_etlik_tavuk,restricted_gezen_tavuk,restricted_hindi,restricted_kaz_ordek,restricted_hara_at,restricted_pet_lab,source_file,source_line,evidence_text,note
Balıkesir,çanakkale,Özel Ürün Arazileri,,,,,,,,,,,100binlik/balıkesir-çanakkale.txt,,"8.41.8. Yerel kalkınmanın sağlanabilmesi için, tarım alanlarında yer alan zeytin, üzüm gibi özel ürünlerin işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre tesisler; tarımsal faaliyetin bütünlüğünü bozmadan, kentsel tasarım rehberinde bu yapılaşmalara ilişkin belirlenecek koşullar ile Gıda, Tarım ve Hayvancılık Bakanlığı’nın vereceği izinler doğrultusunda yapılabilir. 8.41. BOZCAADA VE GÖKÇEADA İLÇELERİ - ÖZEL HÜKÜMLER 8.41.7. Kentsel Tasarım Rehberinde; tarım alanlarında doğal zemin yapısının ve bitki örtüsünün bozulmasını önleyici tedbirler ile tarım arazilerinin korunmasına yönelik özel hükümlerin oluşturulması zorunludur. Tarım arazilerinin sürdürülebilirliğini sağlamak üzere; barınma amaçlı yapı yapılmasına izin verilmez. Bu alanlardaki diğer yapılaşma koşulları ise, bu planın tarım alanlarına ilişkin yapılaşma koşulları aşılmamak üzere, hazırlanacak kentsel tasarım rehberleri ile belirlenecektir. 8.41.8. Yerel kalkınmanın sağlanabilmesi için, tarım alanlarında yer alan zeytin, üzüm gibi özel ürünlerin işlenmesine yönelik küçük ölçekli tarımsal amaçlı entegre tesisler; tarımsal faaliyetin bütünlüğünü bozmadan, kentsel tasarım rehberinde bu yapılaşmalara ilişkin belirlenecek koşullar ile Gıda, Tarım ve Hayvancılık Bakanlığı’nın vereceği izinler doğrultusunda yapılabilir.",
Adıyaman,şanlıurfa,Dikili Tarım Arazileri;Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları;Özel Ürün Arazileri,,,,,,,,,,,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,,"5.7.4. Tarım arazilerinin amaç dışı kullanımı taleplerinde, 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın izni çerçevesinde bu plan karar ve hükümlerine göre işlem yapılacaktır. 5.7.2. Bu kapsamdaki tarım arazileri ve fiilen sulanan veya sulama projeleri ilgili kuruluşlar tarafından hazırlanmış ve yatırım programına alınmış / alınacak tarım arazilerinin tarımsal üretim amaçlı korunması esastır. 5.7.3. Yapılacak ifrazlarda 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır. 5.7.4. Tarım arazilerinin amaç dışı kullanımı taleplerinde, 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın izni çerçevesinde bu plan karar ve hükümlerine göre işlem yapılacaktır. 5.7.5. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu uyarınca belirlenmiş/belirlenecek tarım arazileri sınıflamalarına göre tarımsal amaçlı yapılaşmalar, bu planda belirlenen koşullara göre gerçekleştirilecektir. 5.7.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu’nda dikili tarım arazisi, özel ürün arazisi ve fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu planın, “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde, hayvancılık tesisi yapılmasına izin verilmez.",
Adıyaman,şanlıurfa,Dikili Tarım Arazileri;Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları;Özel Ürün Arazileri,evet,evet,evet,evet,,,,,,,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,,"5.7.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu’nda dikili tarım arazisi, özel ürün arazisi ve fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu planın, “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde, hayvancılık tesisi yapılmasına izin verilmez. 5.7.4. Tarım arazilerinin amaç dışı kullanımı taleplerinde, 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu ve T.C. Gıda, Tarım ve Hayvancılık Bakanlığı’nın izni çerçevesinde bu plan karar ve hükümlerine göre işlem yapılacaktır. 5.7.5. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu uyarınca belirlenmiş/belirlenecek tarım arazileri sınıflamalarına göre tarımsal amaçlı yapılaşmalar, bu planda belirlenen koşullara göre gerçekleştirilecektir. 5.7.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu’nda dikili tarım arazisi, özel ürün arazisi ve fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu planın, “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde, hayvancılık tesisi yapılmasına izin verilmez. 5.7.7. Başbakanlık, Gıda Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir. 5.7.8. Bu planın onayından önce yürürlükteki mevzuat uyarınca inşaat ruhsatı veya yapı kullanma izni verilmiş olan tarımsal amaçlı yapılara ilişkin haklar saklıdır.",
Adıyaman,şanlıurfa,Dikili Tarım Arazileri;Koruma/Koruma Alanları;Organize Tarım/Hayvancılık Alanları;Sulama Alanları;Özel Ürün Arazileri,evet,evet,evet,evet,,,,,,,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,,"5.7.7. Başbakanlık, Gıda Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir. 5.7.5. 5403 sayılı Toprak Koruma ve Arazi Kullanım Kanunu uyarınca belirlenmiş/belirlenecek tarım arazileri sınıflamalarına göre tarımsal amaçlı yapılaşmalar, bu planda belirlenen koşullara göre gerçekleştirilecektir. 5.7.6. 5403 sayılı Toprak Koruma ve Arazi Kullanımı Kanunu’nda dikili tarım arazisi, özel ürün arazisi ve fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu planın, “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde, hayvancılık tesisi yapılmasına izin verilmez. 5.7.7. Başbakanlık, Gıda Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir. 5.7.8. Bu planın onayından önce yürürlükteki mevzuat uyarınca inşaat ruhsatı veya yapı kullanma izni verilmiş olan tarımsal amaçlı yapılara ilişkin haklar saklıdır. 5.7.9. Tarım alanlarında yapılacak tarımsal amaçlı yapılar için bu plan ile verilmiş olan yapılanma koşulları aşılamaz. Maksimum yapı yüksekliği ihtiyaç doğrultusunda Tarım ve Orman Bakanlığı/Tarım ve Orman İl Müdürlüğü’nün görüşü de alınarak alt ölçekli imar planlarında belirlenecektir. Tarımsal amaçlı silolar projesine göre belirlenebilir. Bu planda yer almayan hususlarda ise 3194 sayılı İmar Kanunu Plansız Alanlar İmar Yönetmeliği’nin 6. Bölümünde belirtilen esaslara uyulur.",
Adıyaman,şanlıurfa,Organize Tarım/Hayvancılık Alanları;Sulama Alanları,evet,evet,evet,evet,,,,,,,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,,"5.8.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz. 5.8.1. Bu arazilerde, ilgili kanun kapsamında yapılan/yapılacak uygulamalarda bu plan kararlarına uyulacaktır. 5.8.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır. 5.8.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz. 5.8.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez. 5.8.5. Başbakanlık, Gıda Tarım Ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir.",
Adıyaman,şanlıurfa,Organize Tarım/Hayvancılık Alanları;Sulama Alanları,evet,evet,evet,evet,,,,,,,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,,"5.8.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez. 5.8.2. Yapılacak ifrazlarda 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu ve ilgili yönetmelik hükümleri uyarınca işlem yapılacaktır. 5.8.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz. 5.8.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez. 5.8.5. Başbakanlık, Gıda Tarım Ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir. 5.8.6. Bu arazilerde tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dâhil olup toplam inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapılar için Maks. Emsal=0,20’dir. Maksimum yapı yüksekliği ihtiyaç doğrultusunda Tarım ve Orman Bakanlığı/Tarım ve Orman İl Müdürlüğü’nün görüşü de alınarak alt ölçekli imar planlarında belirlenecektir. Tarımsal amaçlı silolar projesine göre belirlenebilir.",
Adıyaman,şanlıurfa,Organize Tarım/Hayvancılık Alanları;Sulama Alanları,evet,evet,evet,evet,,,,,,,100binlik/adıyaman-şanlıurfa-diyarbakır.txt,,"5.8.5. Başbakanlık, Gıda Tarım Ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir. 5.8.3. Bu arazilerin tarımsal üretim amaçlı korunması esastır. Uygulama alanlarında, imar planları ve mücavir alanlar dışında kalan ve “Sulama Alanlarında Arazi Düzenlenmesine Dair Tarım Reformu Kanunu Uygulama Yönetmeliği” hükümlerine göre, sahibine bırakılan, dağıtılan veya T.C. Tarım Gıda ve Hayvancılık Bakanlığı’nın emrine geçen tarım arazisi, tarım dışı amaçla kullanılamaz. 5.8.4. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu uyarınca sulama alanı ve sulu arazi olarak belirlenen/belirlenecek tarım arazilerinde bu planın “5.2.7. Organize Tarım ve Hayvancılık Alanları” hükmü çerçevesinde ilgili idarelerce yapılacak olan uygulamalar haricinde hayvancılık tesisi yapılmasına izin verilmez. 5.8.5. Başbakanlık, Gıda Tarım Ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri ile en az 100 büyükbaş, 200 küçükbaş ve üzeri kapasiteli hayvancılık veya 50.000 adet ve üzeri kapasiteli kanatlı hayvancılık yatırımlarında yapılaşma emsali %50 oranında arttırılabilir. 5.8.6. Bu arazilerde tarımsal amaçlı yapılar yapılabilir. Çiftçinin barınabileceği yapı emsale dâhil olup toplam inşaat alanı 75 m²’yi geçemez. Tarımsal amaçlı yapılar için Maks. Emsal=0,20’dir. Maksimum yapı yüksekliği ihtiyaç doğrultusunda Tarım ve Orman Bakanlığı/Tarım ve Orman İl Müdürlüğü’nün görüşü de alınarak alt ölçekli imar planlarında belirlenecektir. Tarımsal amaçlı silolar projesine göre belirlenebilir. 5.8.7. 3083 sayılı Sulama Alanlarında Arazi Düzenlemesine Dair Tarım Reformu Kanunu Kapsamı Dışına Çıkarılması Durumunda, bu arazilerde, “5.7. Tarım Arazileri” plan hükümlerine uyulacaktır.",
Ordu,giresun,Sulama Alanları,,,,,,,,,,,100binlik/ordu-giresun-gümüşhane-trabzon-rize-artvin.txt,,"6.4.13. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri Gıda, Tarım ve Hayvancılık Bakanlığı’nca değerlendirilerek sonuçlandırılır. Ancak fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu hüküm uygulanmaz. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir.  6.4.13. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri Gıda, Tarım ve Hayvancılık Bakanlığı’nca değerlendirilerek sonuçlandırılır. Ancak fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu hüküm uygulanmaz. 6.4.14. Bu alanlarda, Tanımlar bölümünde yer alan tarımsal amaçlı yapılar başlığında belirtilen, özelliği itibariyle hasattan sonra iki saat içinde işlenmediği takdirde kalite ve besin değeri kaybolması söz konusu olan ürünlerin işlenmesine yönelik tesislere ilişkin alt ölçekli planlar Gıda, Tarım ve Hayvancılık Bakanlığı’nın uygun görüşü doğrultusunda çevre düzeni planında değişiklik yapılmasına gerek kalmaksızın ilgili idarelerce Emsal (E) = 0.50, Toplam İnşaat Alanı = 1000 m2 yapılaşma koşulları ile onaylanabilir.",
Yozgat,sivas,Sulama Alanları,,,,,,,,,,,100binlik/yozgat-sivas-kayseri.txt,,"6.4.13. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri Gıda, Tarım ve Hayvancılık Bakanlığı’nca değerlendirilerek sonuçlandırılır. Ancak fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu hüküm uygulanmaz. Bir parsel üzerinde müştemilat ve tarımsal amaçlı yapılar hariç birden fazla yapı yapılamaz. Müştemilat binaları inşaat alanına dâhildir.  6.4.13. Başbakanlık, Gıda, Tarım ve Hayvancılık Bakanlığı, ilgili bakanlıklar ve bunların bağlı kuruluşları tarafından desteklenen projeye dayalı tarımsal faaliyetler kapsamında tarımsal amaçlı yapılar (tarımsal kalkınma kooperatiflerince uygulanan projeler, üretici birlikleri/kooperatifleri tarafından uygulanan projeler, Avrupa Birliği kaynaklı projeler, Dünya Bankası destekli projeler, sosyal riski azaltma projesi kapsamında uygulanacak projeler gibi) ile destekleme projeleri Gıda, Tarım ve Hayvancılık Bakanlığı’nca değerlendirilerek sonuçlandırılır. Ancak fiilen sulanan veya sulama projesi kapsamında kalan tarım arazilerinde bu hüküm uygulanmaz. 6.4.14. Bu alanlarda, Tanımlar bölümünde yer alan tarımsal amaçlı yapılar başlığında belirtilen, özelliği itibariyle hasattan sonra iki saat içinde işlenmediği takdirde kalite ve besin değeri kaybolması söz konusu olan ürünlerin işlenmesine yönelik tesislere ilişkin alt ölçekli planlar Gıda, Tarım ve Hayvancılık Bakanlığı’nın uygun görüşü doğrultusunda çevre düzeni planında değişiklik yapılmasına gerek kalmaksızın ilgili idarelerce Emsal (E) = 0.50, Toplam İnşaat Alanı = 1000 m2 yapılaşma koşulları ile onaylanabilir.",
Mersin,adana,Koruma/Koruma Alanları,,,,,,,,,,,100binlik/mersin-adana.txt,,"8.25.1.8. Tarımsal amaçlı faaliyetin gerektirdiği (hayvancılık, seracılık gibi) çiftçinin barınabileceği yapılar ve müştemilatları dışında, tarım alanlarında barınma amaçlı yapılara izin verilmez. 8.25.1.6. Tarım alanlarında yapılacak tarımsal amaçlı yapılar için bu plan ile verilmiş olan yapılanma koşulları aşılamaz. Maksimum bina yüksekliği ihtiyaç doğrultusunda Tarım ve Orman Bakanlığı/Tarım ve Orman İl Müdürlüğü tarafından projesine uygun olarak belirlenecektir.  8.25.1.8. Tarımsal amaçlı faaliyetin gerektirdiği (hayvancılık, seracılık gibi) çiftçinin barınabileceği yapılar ve müştemilatları dışında, tarım alanlarında barınma amaçlı yapılara izin verilmez.  8.25.1.9. İçme ve kullanma suyu temin edilen kıta içi yüzeysel su kaynaklarının bulunduğu havzalarda, kısa mesafeli koruma kuşaklarında yapılan tarımsal faaliyetlerde, organik tarım özendirilecektir.",
